ID,Path,Image Area,Pixel Size,Cntour Pixel Area,Area in square nm,Density
2|77,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,620.0,264908.92775743804,4.987787383149015e-08
2|78,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,620.5,265122.5639895005,4.987787383149015e-08
2|79,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,621.5,265549.8364536254,4.987787383149015e-08
2|80,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,623.5,266404.3813818752,4.987787383149015e-08
2|81,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,624.0,266618.01761393767,4.987787383149015e-08
2|82,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,624.5,266831.6538460001,4.987787383149015e-08
2|83,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,627.0,267899.83500631235,4.987787383149015e-08
2|84,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,628.5,268540.7437024997,4.987787383149015e-08
2|85,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,633.5,270677.1060231242,4.987787383149015e-08
2|86,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,637.0,272172.55964756134,4.987787383149015e-08
2|87,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,637.5,272386.1958796238,4.987787383149015e-08
2|88,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,638.5,272813.4683437487,4.987787383149015e-08
2|89,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,639.0,273027.1045758111,4.987787383149015e-08
2|90,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,641.5,274095.2857361234,4.987787383149015e-08
2|91,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,642.5,274522.5582002483,4.987787383149015e-08
2|92,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,642.5,274522.5582002483,4.987787383149015e-08
2|93,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,646.5,276231.6480567479,4.987787383149015e-08
2|94,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,648.0,276872.5567529352,4.987787383149015e-08
2|95,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,649.5,277513.4654491226,4.987787383149015e-08
2|96,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,652.0,278581.64660943486,4.987787383149015e-08
2|97,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,653.5,279222.55530562217,4.987787383149015e-08
2|98,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,654.0,279436.19153768464,4.987787383149015e-08
2|99,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,654.0,279436.19153768464,4.987787383149015e-08
2|100,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,655.5,280077.100233872,4.987787383149015e-08
2|101,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,657.5,280931.6451621218,4.987787383149015e-08
2|102,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,657.5,280931.6451621218,4.987787383149015e-08
2|103,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,658.5,281358.9176262467,4.987787383149015e-08
2|104,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,660.0,281999.82632243406,4.987787383149015e-08
2|105,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,660.5,282213.4625544965,4.987787383149015e-08
2|106,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,663.0,283281.64371480874,4.987787383149015e-08
2|107,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,667.5,285204.3698033708,4.987787383149015e-08
2|108,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,669.0,285845.27849955816,4.987787383149015e-08
2|109,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,671.0,286699.82342780795,4.987787383149015e-08
2|110,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,673.5,287768.0045881202,4.987787383149015e-08
2|111,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,674.0,287981.6408201826,4.987787383149015e-08
2|112,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,676.0,288836.1857484325,4.987787383149015e-08
2|113,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,680.5,290758.9118369945,4.987787383149015e-08
2|114,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,681.5,291186.1843011194,4.987787383149015e-08
2|115,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,682.5,291613.4567652443,4.987787383149015e-08
2|116,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,684.5,292468.0016934941,4.987787383149015e-08
2|117,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,687.0,293536.18285380636,4.987787383149015e-08
2|118,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,692.5,295886.1814064933,4.987787383149015e-08
2|119,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,693.0,296099.8176385558,4.987787383149015e-08
2|120,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,696.0,297381.63503093045,4.987787383149015e-08
2|121,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,697.0,297808.90749505535,4.987787383149015e-08
2|122,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,699.0,298663.45242330513,4.987787383149015e-08
2|123,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,700.0,299090.72488743,4.987787383149015e-08
2|124,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,700.5,299304.3611194925,4.987787383149015e-08
2|125,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,706.0,301654.35967217945,4.987787383149015e-08
2|126,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,707.5,302295.2683683668,4.987787383149015e-08
2|127,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,707.5,302295.2683683668,4.987787383149015e-08
2|128,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,709.0,302936.1770645541,4.987787383149015e-08
2|129,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,709.5,303149.8132966166,4.987787383149015e-08
2|130,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,709.5,303149.8132966166,4.987787383149015e-08
2|131,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,710.0,303363.4495286791,4.987787383149015e-08
2|132,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,714.0,305072.53938517865,4.987787383149015e-08
2|133,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,716.0,305927.08431342844,4.987787383149015e-08
2|134,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,720.5,307849.8104019905,4.987787383149015e-08
2|135,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,724.5,309558.9002584901,4.987787383149015e-08
2|136,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,726.0,310199.8089546774,4.987787383149015e-08
2|137,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,726.0,310199.8089546774,4.987787383149015e-08
2|138,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,726.5,310413.4451867399,4.987787383149015e-08
2|139,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,733.0,313190.71620355174,4.987787383149015e-08
2|140,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,734.5,313831.6248997391,4.987787383149015e-08
2|141,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,737.5,315113.4422921138,4.987787383149015e-08
2|142,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,738.0,315327.07852417626,4.987787383149015e-08
2|143,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,738.0,315327.07852417626,4.987787383149015e-08
2|144,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,741.5,316822.5321486134,4.987787383149015e-08
2|145,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,741.5,316822.5321486134,4.987787383149015e-08
2|146,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,743.5,317677.0770768632,4.987787383149015e-08
2|147,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,746.0,318745.25823717547,4.987787383149015e-08
2|148,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,748.0,319599.80316542526,4.987787383149015e-08
2|149,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,751.0,320881.62055779994,4.987787383149015e-08
2|150,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,751.5,321095.2567898624,4.987787383149015e-08
2|151,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,754.5,322377.0741822371,4.987787383149015e-08
2|152,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,756.5,323231.6191104869,4.987787383149015e-08
2|153,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,759.0,324299.80027079914,4.987787383149015e-08
2|154,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,759.0,324299.80027079914,4.987787383149015e-08
2|155,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,759.0,324299.80027079914,4.987787383149015e-08
2|156,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,759.5,324513.4365028616,4.987787383149015e-08
2|157,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,761.5,325367.9814311114,4.987787383149015e-08
2|158,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,766.0,327290.70751967345,4.987787383149015e-08
2|159,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,766.5,327504.3437517359,4.987787383149015e-08
2|160,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,767.5,327931.6162158608,4.987787383149015e-08
2|161,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,769.0,328572.52491204813,4.987787383149015e-08
2|162,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,776.0,331563.43216092244,4.987787383149015e-08
2|163,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,776.5,331777.0683929849,4.987787383149015e-08
2|164,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,776.5,331777.0683929849,4.987787383149015e-08
2|165,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,777.5,332204.3408571098,4.987787383149015e-08
2|166,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,778.5,332631.6133212347,4.987787383149015e-08
2|167,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,779.0,332845.2495532972,4.987787383149015e-08
2|168,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,782.0,334127.06694567186,4.987787383149015e-08
2|169,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,782.5,334340.7031777343,4.987787383149015e-08
2|170,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,783.5,334767.97564185923,4.987787383149015e-08
2|171,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,792.0,338399.79158692085,4.987787383149015e-08
2|172,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,792.0,338399.79158692085,4.987787383149015e-08
2|173,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,792.5,338613.4278189833,4.987787383149015e-08
2|174,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,792.5,338613.4278189833,4.987787383149015e-08
2|175,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,793.5,339040.7002831082,4.987787383149015e-08
2|176,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,800.0,341817.97129992006,4.987787383149015e-08
2|177,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,803.5,343313.4249243572,4.987787383149015e-08
2|178,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,805.0,343954.3336205446,4.987787383149015e-08
2|179,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,805.5,344167.969852607,4.987787383149015e-08
2|180,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,808.0,345236.15101291926,4.987787383149015e-08
2|181,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,808.5,345449.7872449817,4.987787383149015e-08
2|182,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,816.0,348654.33072591847,4.987787383149015e-08
2|183,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,823.0,351645.2379747928,4.987787383149015e-08
2|184,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,823.5,351858.8742068552,4.987787383149015e-08
2|185,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,829.5,354422.5089916046,4.987787383149015e-08
2|186,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,830.0,354636.14522366703,4.987787383149015e-08
2|187,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,831.0,355063.417687792,4.987787383149015e-08
2|188,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,836.5,357413.4162404789,4.987787383149015e-08
2|189,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,843.0,360190.68725729076,4.987787383149015e-08
2|190,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,845.5,361258.868417603,4.987787383149015e-08
2|191,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,847.5,362113.4133458528,4.987787383149015e-08
2|192,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,848.0,362327.0495779153,4.987787383149015e-08
2|193,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,852.0,364036.13943441486,4.987787383149015e-08
2|194,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,853.0,364463.41189853975,4.987787383149015e-08
2|195,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,857.5,366386.1379871018,4.987787383149015e-08
2|196,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,859.0,367027.04668328917,4.987787383149015e-08
2|197,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,862.0,368308.86407566385,4.987787383149015e-08
2|198,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,863.0,368736.13653978874,4.987787383149015e-08
2|199,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,864.5,369377.0452359761,4.987787383149015e-08
2|200,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,865.5,369804.317700101,4.987787383149015e-08
2|201,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,868.5,371086.1350924757,4.987787383149015e-08
2|202,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,873.0,373008.86118103773,4.987787383149015e-08
2|203,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,873.0,373008.86118103773,4.987787383149015e-08
2|204,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,874.5,373649.7698772251,4.987787383149015e-08
2|205,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,875.5,374077.04234135,4.987787383149015e-08
